id,lat,lon,public_transport
1502793093,45.4540666,9.1591401,stop_position
1504944226,45.4408928,9.1184716,stop_position
1504944231,45.4427452,9.1241051,stop_position
1504944243,45.4424837,9.1233943,stop_position
1504949723,45.4453688,9.1322222,stop_position
1504949740,45.4446753,9.1300764,stop_position
1504949745,45.4447743,9.1304852,stop_position
1504951314,45.4451684,9.1317051,stop_position
1504954200,45.446338,9.1352207,stop_position
1504954220,45.4461343,9.134717,stop_position
1504956701,45.4475695,9.1390308,stop_position
1504956710,45.4476649,9.1394337,stop_position
1504959712,45.4489859,9.1435234,stop_position
1504959724,45.4486946,9.142512,stop_position
1512865731,45.466287,9.1976413,stop_position
1514307768,45.5189102,9.2074626,stop_position
1514307774,45.518805,9.20792,stop_position
1514307775,45.5220871,9.209271,stop_position
1514307779,45.5149216,9.2052207,stop_position
1514309311,45.5117494,9.2034149,stop_position
1514313024,45.5066426,9.1998306,stop_position
1514353070,45.4604289,9.1886821,stop_position
1515869614,45.5205734,9.3461002,stop_position
1524472850,45.4628168,9.1975269,stop_position
1524474379,45.4625697,9.1978775,stop_position
1524522647,45.5326843,9.1727281,stop_position
1524867757,45.5457262,9.1737537,stop_position
1525140723,45.5369647,9.2183086,platform
1529858697,45.4524539,9.16991,stop_position
1529858698,45.4527866,9.1701028,stop_position
1537450915,45.5249431,9.174627,platform
1539597590,45.5188704,9.1921448,platform
1539597616,45.51912,9.1967569,platform
1540026642,45.5343872,9.2316135,stop_position
1540026677,45.5342255,9.2310699,platform
1540632229,45.5359343,9.2273135,stop_position
1540632232,45.5359732,9.2299648,stop_position
1540632246,45.5339898,9.2177695,platform
1540632251,45.5356644,9.2187493,stop_position
1540632254,45.5358363,9.2257606,stop_position
1540632256,45.5340933,9.2180033,platform
1540632257,45.5357239,9.2218598,stop_position
1540635375,45.5346698,9.2290649,stop_position
1540635379,45.5346933,9.2248999,stop_position
1540635398,45.5346503,9.2222915,stop_position
1540636902,45.5304986,9.2241972,platform
1544841003,45.5164119,9.171845,platform
1547058389,45.5564581,9.1860507,platform
1547085681,45.5016472,9.1898455,platform
1547110737,45.5559968,9.1861576,platform
1547111946,45.5641217,9.1880646,platform
1547112708,45.571076,9.1908785,platform
1547862683,45.4598873,9.1880828,stop_position
1547866875,45.4562539,9.1874189,stop_position
1547869398,45.4541734,9.1870363,stop_position
1547961077,45.4848189,9.1957022,platform
1548031471,45.5417867,9.1979226,platform
1548033512,45.5425023,9.1896827,stop_position
1548624340,45.5369594,9.2172742,stop_position
1553271331,45.6218869,8.7114895,stop_position
1559445707,45.4534102,9.1700503,stop_position
1560671993,45.4612159,9.1632759,stop_position
1560671994,45.4597146,9.16543,stop_position
1560671995,45.4573127,9.1690904,stop_position
1560671996,45.4574206,9.1689895,stop_position
1560992122,45.4449049,9.1427262,stop_position
1560992126,45.4506936,9.1681903,stop_position
1560992135,45.4507998,9.1684863,stop_position
1560996213,45.4600616,9.1808383,stop_position
1566286256,45.4559321,9.1727048,platform
1574783118,45.481536,9.298344,stop_position
1596105515,45.5048205,9.1799784,platform
1596494597,45.4693505,9.1852428,stop_position
1598193904,45.4763074,9.1949319,stop_position
1598229847,45.4760322,9.1947353,platform
1602479971,45.4896977,9.2048458,stop_position
1603885460,45.4619318,9.1903664,stop_position
1607530446,45.4575421,9.205537,stop_position
1607530449,45.4575695,9.2056173,stop_position
1610814068,45.507257,9.1853121,stop_position
1613579770,45.5366396,9.1983639,platform
1614792202,45.4680862,9.2066101,platform
1625998357,45.4516345,9.1874166,stop_position
1625998387,45.4517676,9.187008,stop_position
1625998401,45.4521106,9.1832255,stop_position
1627126727,45.4628131,9.1984798,platform
1627175189,45.475584,9.1961607,platform
1627175209,45.4672997,9.2005019,platform
1627175219,45.4652583,9.2003362,platform
1630392454,45.4622155,9.2110637,stop_position
1630392462,45.4622437,9.2115872,stop_position
1630430604,45.4633324,9.1640311,stop_position
1649192341,45.6267302,8.7104146,platform
1649192342,45.6271768,8.7106965,platform
1649192401,45.6267347,8.7104841,stop_position
1652246174,45.4802445,9.1810817,stop_position
1652760367,45.4836835,9.1709769,stop_position
1652827072,45.4871004,9.2036167,stop_position
1678538417,45.6884339,9.6448275,stop_position
1678538426,45.6328269,9.5876067,stop_position
1679594686,45.4793028,9.2267982,stop_position
1679594689,45.4790512,9.2257156,stop_position
1679594691,45.4793001,9.2297167,stop_position
1679594692,45.4771549,9.2256786,stop_position
1679657802,45.4808193,9.2253641,stop_position
1679686796,45.4810727,9.2256149,stop_position
1679691708,45.4767703,9.2253888,stop_position
1680443429,45.6997204,9.6528522,stop_position
1680443434,45.6955204,9.6548447,stop_position
1680443437,45.6983023,9.6556403,stop_position
1680443478,45.6959503,9.6528579,stop_position
1680443483,45.6978583,9.6558817,stop_position
1680443489,45.6951054,9.6511664,stop_position
1680443500,45.6977768,9.6548276,stop_position
1680497299,45.6932638,9.643731,stop_position
1680497301,45.6931439,9.6436592,stop_position
1680497306,45.6936338,9.6354416,stop_position
1680497312,45.6953998,9.633632,stop_position
1680497325,45.6962388,9.6316855,stop_position
1680497327,45.6965676,9.6292833,stop_position
1680497331,45.6950779,9.617034,stop_position
1680497335,45.6951832,9.6178838,stop_position
1680497339,45.6962054,9.621978,stop_position
1680497341,45.6933998,9.6341968,stop_position
1680497344,45.6958158,9.6307277,stop_position
1680497351,45.6960661,9.621748,stop_position
1680497352,45.6967847,9.6262446,stop_position
1680497353,45.6934057,9.647757,stop_position
1680497356,45.6936403,9.6504338,stop_position
1680497373,45.6935241,9.6536452,stop_position
1680497374,45.6935553,9.6505624,stop_position
1683343059,45.6693022,9.6383791,stop_position
1683343068,45.6679346,9.6368819,stop_position
1683343077,45.6643111,9.6271616,stop_position
1683343089,45.6522169,9.5927493,stop_position
1683343127,45.6474932,9.6019566,stop_position
1683343151,45.6435669,9.6136578,stop_position
1683343157,45.6477579,9.5924459,stop_position
1683343169,45.6555211,9.6122231,stop_position
1683343175,45.6774902,9.6480192,stop_position
1686010452,45.435485,9.2007618,stop_position
1686474538,45.6490438,9.5846634,stop_position
1689208574,45.6493977,9.6077586,stop_position
1690958212,45.6829538,9.655467,stop_position
1690958237,45.6756247,9.6460605,stop_position
1690958259,45.6654257,9.6321597,stop_position
1690958266,45.6624387,9.6276445,stop_position
1690958270,45.6773385,9.6481135,stop_position
1690958275,45.6802919,9.6527456,stop_position
1690958280,45.6674704,9.6361972,stop_position
1692475974,45.5822785,9.2064037,stop_position
1692475982,45.5697633,9.2091463,stop_position
1692476113,45.5698115,9.2091316,platform
1692476518,45.5822598,9.2062559,platform
1692476527,45.5834958,9.2062632,platform
1694988372,45.5996464,9.2553486,stop_position
1694988398,45.597773,9.2564449,platform
1694988427,45.599689,9.2553204,platform
1695387294,45.5949311,9.2590063,stop_position
1695387295,45.5965593,9.2570413,stop_position
1695387297,45.5949201,9.2589576,platform
1695387475,45.5965517,9.2570089,platform
1697657045,45.5794534,9.2998547,stop_position
1697657046,45.5794671,9.2997793,stop_position
1698668759,45.5989865,9.2613006,platform
1698668774,45.6004631,9.2607093,stop_position
