CVE_GEOAGE,closeness,betweenness
1510900010101,1.06282529946521e-11,5716480.49756714
1510900010084,1.06350386478552e-11,5638059.23845649
151090001007A,1.05950620706936e-11,8374196.44989568
1510900010347,1.04831154378428e-11,8570521.3743032
1510900010065,1.0588930666032e-11,6092119.35690751
1510900011805,1.06320570790818e-11,6785956.10209157
1510900011843,1.04698069375094e-11,8451273.89608067
1510900010690,1.06484025162151e-11,7515775.49798644
1510900010351,1.05946955658553e-11,9501897.04833962
1510900010120,1.06562406821189e-11,6181422.34187131
1510900011858,1.05501435462677e-11,7412968.35814025
151090003085A,1.15415477395591e-11,10538613.2904584
1510900030845,1.14387566083195e-11,8088295.16673756
1510900031415,1.10420413988182e-11,4230529.17886967
1510900031364,1.11863351528431e-11,5916358.3386346
151090003135A,1.11047230327575e-11,5306089.16642835
1510900030474,1.10649180064047e-11,6456005.73204519
1510900030741,1.1098788172145e-11,9731192.5011516
1510900030968,1.10319177455246e-11,6671208.05761527
1510900031646,1.11236337105907e-11,4539331.83035207
1510900030807,1.14182166576343e-11,7087672.29855849
1510900031612,1.10760108531344e-11,4754559.02455123
1510900031595,1.11492688539705e-11,4762029.77752576
1510900031580,1.10680137203292e-11,6129023.20803206
1510900031608,1.10821852705655e-11,5631072.84368353
1510900031720,1.09339949864582e-11,6049102.36931072
1510900031716,1.09873201543342e-11,4517321.04326677
1510900030703,1.10410392089165e-11,5705001.91013873
151090003128A,1.13815322021271e-11,9093341.34140181
1510900031275,1.12893111380978e-11,8375095.00898829
1510900030760,1.122956145039e-11,9103163.7342886
1510900030050,1.11090170674817e-11,5560284.10832962
1510900030489,1.10677944907575e-11,4679581.0995595
1510900030722,1.10905567392814e-11,5990463.10204976
1510900030031,1.09803266279131e-11,8279495.64340041
1510900031044,1.0801412711626e-11,5661689.67637651
1510900031735,1.10049412790023e-11,8818606.29827988
1510900031769,1.07576475768622e-11,8180842.88802663
1510900031260,1.09799003270986e-11,6001651.87529491
1510900030455,1.0990163786558e-11,7004775.23134394
151090003142A,1.11922216294902e-11,5959368.51712056
151090003174A,1.10684084307706e-11,7728402.92067873
1510900031542,1.1326145335546e-11,7205736.51678547
1510900031538,1.13999954935381e-11,6038873.09137257
1510900030953,1.10224048749822e-11,5198015.74354444
151090003046A,1.1026975823518e-11,4789494.76984189
1510900030756,1.11619385198011e-11,10233236.6846824
1510900030826,1.12476301138528e-11,6257528.67772536
1510900031627,1.10544621945675e-11,4230653.26913333
1510900031631,1.12010000504488e-11,3362561.27030806
1510900031561,1.11544733518273e-11,6301563.94164653
1510900031557,1.12533270725557e-11,5432536.94506101
1510900030737,1.10876145863936e-11,9553293.62600929
1510900030597,1.11980667851305e-11,11600340.3681517
1510900030794,1.14732055243214e-11,12875517.8661144
1510900031059,1.08454775034277e-11,9804297.23559208
1510900031082,1.11346838141281e-11,4861885.26390579
1510900030614,1.07856359419148e-11,7693864.77960704
151090003078A,1.13962665105976e-11,10880345.5749864
1510900030775,1.13491193668078e-11,6385222.02894207
1510900030633,1.12040070204354e-11,8345928.82638611
1510900031576,1.10832496095409e-11,7790061.12947982
1510900030648,1.1538059225368e-11,11106753.8533279
1510900030559,1.14344204500175e-11,9366542.38079173
1510900030811,1.14474883110781e-11,6608639.82504946
1510900031400,1.10389192431557e-11,6352038.89811316
1510900031256,1.09608753618338e-11,6541703.79087377
1510900251928,1.03477434802822e-11,5334423.46735929
1510900251862,1.04805846542266e-11,4298074.69545861
1510900251877,1.04883890039647e-11,5027463.09763253
1510900251932,1.03709410104405e-11,3585368.26610127
151090025199A,1.03339467629674e-11,4361700.05309938
1510900251970,1.04038419344581e-11,4469453.8993324
1510900251909,1.04047667447304e-11,3593844.32366461
1510900251951,1.0342512010734e-11,6039034.63778981
1510900251985,1.04124709217628e-11,3951928.61669313
1510900251913,1.03739402400459e-11,3877034.99751548
1510900251947,1.03490769850528e-11,3421174.30386007
1510900251966,1.03156900028196e-11,5047079.16809564
1510900251896,1.04452208500249e-11,4561880.2802473
1510900251881,1.04435142600981e-11,4706550.53638205
1510900252004,1.03067911237362e-11,3692879.57261687
1510900250328,1.02614181276098e-11,4332308.14757914
1510900251006,1.01333329529401e-11,3668029.54907467
151090025092A,1.00922888659695e-11,5136780.41232365
1510900251307,1.01009332793755e-11,4785901.2797591
151090025014A,1.00566808882563e-11,2706584.97818464
1510900250135,1.00243593868034e-11,2609253.88692324
1510900251167,1.00509453228013e-11,3530969.8697437
1510900251152,1.00483647544007e-11,3414486.71601988
1510900251650,1.00868786221048e-11,4718346.12486395
1510900250188,1.00736806237873e-11,3661807.6316171
151090025167A,1.01599217876354e-11,3480182.02527701
1510900251025,1.00412072823164e-11,2424630.18549305
1510900251148,1.00386129762431e-11,1816476.91040016
1510900251129,1.00484412532123e-11,2987527.44205116
1510900251133,1.00447248031626e-11,2030178.66387625
1510900250243,1.0075247360115e-11,2757533.37647168
1510900251222,1.0079966390469e-11,2949102.4867321
1510900250934,1.01233556418205e-11,4065753.74417539
1510900251186,1.01272487516434e-11,4047531.61775732
1510900250027,1.02112961777932e-11,3822893.88178792
1510900250900,1.00687926242596e-11,5395467.44277789
1510900251699,1.01661203970526e-11,4028580.9797586
1510900250883,1.00344344958615e-11,2874684.49595067
1510900251171,1.01197678826558e-11,3475252.85434925
1510900251218,1.00851117643975e-11,3483542.98980075
1510900251684,1.01438246975205e-11,3879609.75909468
1510900251203,1.01132393847727e-11,3309776.89586863
1510900251665,1.00859766458875e-11,3612644.48303982
1510900250898,1.0012183492717e-11,2189415.14491966
1510900251190,1.01068539447403e-11,3869496.07741429
1510900250915,1.00921275929986e-11,4650598.96344215
1510900250173,1.00252624460383e-11,2423805.6971086
1510900250949,1.01129317811119e-11,6357066.48713121
1510900250224,1.01230319796217e-11,3506118.92163685
151090025021A,1.0117879094765e-11,4206419.58209685
151090025181A,1.00607506638681e-11,2621042.83436615
1510900251788,1.02451267188785e-11,4345810.59438692
1510900251294,1.00585154129896e-11,2394846.42208952
151090025103A,1.00420404903549e-11,1479712.8952034
1510900250686,1.01865918613931e-11,7622486.83006595
1510900250281,1.02100663374194e-11,4395624.88103266
1510900251701,1.02117812398435e-11,5225205.89326542
1510900252019,1.04677921395239e-11,5598718.85108617
1510900681523,1.08795996600473e-11,3227169.42696615
1510900681824,1.07812700338213e-11,5455909.30613292
151090068060A,1.08533826343105e-11,18623243.0840189
1510900681519,1.08421973220415e-11,3148696.09444378
1510900681449,1.08763944790382e-11,4316638.0835644
1510900680667,1.08890662265842e-11,9277940.21172344
1510900681063,1.06688004336014e-11,7691208.20375782
151090068110A,1.08563663022603e-11,5576999.37643202
1510900681379,1.08456651163647e-11,6912324.82751653
1510900680879,1.07929536264492e-11,4926278.95960077
1510900681434,1.07424329920144e-11,10540220.2791064
1510900680864,1.08287522398664e-11,5275711.52503896
1510900681241,1.0816853191082e-11,6781723.99756905
1510900681097,1.08404058124895e-11,4288322.16599484
1510900681114,1.08703320872881e-11,4441772.75286449
1510900680582,1.0861783833565e-11,6530138.84804122
1510900681504,1.07136590113011e-11,3724417.98704637
1510900691453,1.09363675437784e-11,4002293.09142929
1510900691326,1.09771750637415e-11,7749733.69938943
1510900691311,1.09354997614857e-11,7642820.79871458
1510900691330,1.09840553836164e-11,5532683.73928479
1510900691468,1.09946579277205e-11,4552651.34686758
1510900691345,1.09867131629396e-11,3969596.61620711
1510900692023,1.08954071850912e-11,3120226.12679574
1510900721839,1.07861841086788e-11,9059586.76132976
1511200010126,8.4420349403306e-12,1036971.42153019
1511200010130,8.5177030908664e-12,1238797.6985659
1511200010164,8.2717764965879e-12,585343.382453525
1511200010145,8.40047732248071e-12,926139.350724688
151120001015A,8.44109172302992e-12,1034124.62908654
1511200010179,8.30420646226411e-12,674564.399416681
1511200110183,8.34268695868477e-12,769910.307060117
1512000010594,8.8774705213868e-12,1931592.31554747
1512000010344,8.76834400884565e-12,1831378.34857103
1512000010541,8.87310368106824e-12,2521729.10481414
1512000010325,8.79274740652758e-12,1130899.21468344
1512000010293,8.79788543634046e-12,2077948.91531546
1512000010382,9.05812302126816e-12,2351740.98669134
1512000010378,8.60797545342845e-12,742543.856881947
1512000010537,8.66442450924735e-12,780706.972752277
1512000010560,8.73029334004945e-12,1413410.415258
1512000010556,8.7557216727203e-12,1921988.73931076
1512000010575,8.71858623397395e-12,1143414.13710383
151200001058A,8.70548341389523e-12,1446773.75223497
1512000010058,8.69991259469631e-12,1562793.46192829
1512000010062,8.75882196510974e-12,1451645.1736556
1512000010306,8.72560888714665e-12,1008300.34376753
1512000010310,8.7642339122114e-12,1029709.94278927
1512000130471,8.72563207811158e-12,1666167.67913254
1512000130397,8.62740479426932e-12,1502640.40736964
1512000140664,8.38216198223685e-12,422022.437045568
1512000230626,8.75858531866776e-12,1091630.08791999
151200041026A,8.56147754888815e-12,1040030.11103898
1512000410096,8.47305137586155e-12,800329.522699255
1512000410255,8.56922408800536e-12,957599.350303227
1512000410522,8.37796688829103e-12,321115.518674549
1512000410274,8.52680074225003e-12,842806.281965219
151200045040A,8.95509078584046e-12,2346749.6282905
1512000460113,8.76177354450191e-12,1232721.75575702
1512000460467,8.79014803381693e-12,1043253.36240202
1512000460132,8.87265247152121e-12,2096116.31578529
1512000460128,8.75269144221858e-12,1540972.80988604
1512000540363,9.11395299533931e-12,2596405.34786896
1512000540221,8.72794944519351e-12,1258488.89282235
1512000540359,9.06474137316405e-12,2449994.3151004
1512000560414,8.81137073774786e-12,1036399.87606103
1512000560448,8.76196369134312e-12,540688.590691203
1512000560433,8.68754824802626e-12,476144.681925806
1512000560452,8.77579893342347e-12,581620.494337673
1512000570429,8.34461918104227e-12,767680.551806956
1512001750607,8.48405669127172e-12,503081.061759059
1512001980630,8.49659017711692e-12,759586.627123112
1512001980645,8.51235392451634e-12,603788.80856742
151200204065A,8.14867191338696e-12,239221.176693669
1512100010869,1.01583143234725e-11,6272750.29607456
1512100010248,1.02513072075823e-11,6997222.54615166
1512100011547,1.02785058853044e-11,8907976.61133976
1512100010233,1.01988194795603e-11,5918526.4374853
1512100011602,1.05347441905572e-11,5507452.85515593
1512100011617,1.05584752739752e-11,7006173.523792
1512100011814,1.05201994792322e-11,5373980.48504917
151210001180A,1.04923652528403e-11,4516890.89446117
1512100011706,1.03855131225227e-11,9848700.30202828
1512100011710,1.04506059898309e-11,9170289.53007663
1512100011674,1.02138038415859e-11,4060419.52081249
1512100010426,1.03312300132444e-11,6587160.29990571
1512100010430,1.03457164949228e-11,6197664.2139014
1512100010500,1.04898219547249e-11,7392389.35595929
1512100011640,1.0460987487331e-11,6049027.3937824
151210001159A,1.03794050352602e-11,5589367.86281981
1512100011655,1.05369108628034e-11,3479582.84993126
151210001102A,1.04436429277659e-11,5826897.42415808
1512100011034,1.05007985927416e-11,4540138.23812219
1512100012352,1.06330721201663e-11,5130124.31430886
1512100010939,1.06185284717018e-11,5335139.81103427
1512100012314,1.06055549562725e-11,5866261.66461611
1512100011049,1.05229764463755e-11,4027167.97892781
1512100010943,1.05964382786645e-11,6892262.58713063
1512100010977,1.06312998491751e-11,8702565.20306179
1512100010962,1.06081227942744e-11,7629000.527356
1512100011778,1.04834074359263e-11,6082953.30915545
1512100010958,1.05545634423977e-11,8838522.7022453
1512100011797,1.05056743085001e-11,13325883.1558349
1512100011782,1.04941249093713e-11,8500797.40065328
1512100012013,1.06242852016365e-11,7423393.96287434
1512100012009,1.06180027296178e-11,6694188.8256281
1512100011994,1.05934661583429e-11,6816337.81546966
1512100011636,1.06170939815059e-11,4745663.46942457
1512100010322,1.03882577395624e-11,2977504.46476314
1512100011585,1.03356660936134e-11,4614750.22008786
1512100010271,1.028112243089e-11,5470321.44668015
1512100010924,1.06669908130564e-11,5540460.50019629
1512100011941,1.06674416783886e-11,7449034.29386879
1512100011937,1.06695637096776e-11,6850798.30774234
1512100011922,1.07216813242033e-11,7027676.35757312
151210001045A,1.07291456395459e-11,7846173.07028565
1512100011956,1.07162381667333e-11,7477865.03222866
1512100012367,1.06754482311919e-11,4517356.43846562
1512100011104,1.08299702786919e-11,5819002.64678244
151210001173A,1.07742056551434e-11,6337936.47845344
1512100011208,1.09287162667144e-11,5579565.43539972
1512100011212,1.09897136617248e-11,4237005.24057095
1512100012102,9.93332783740797e-12,5473793.67653886
1512100011180,1.09837383530007e-11,7511093.26952523
1512100011176,1.08481233134826e-11,5805620.13109407
1512100011369,1.08453549078524e-11,7282920.47963859
1512100011373,1.08641648653982e-11,8990390.29803265
1512100011388,1.08061052420861e-11,8384328.78590151
1512100011392,1.08176021079001e-11,9857931.26168332
1512100011405,1.09539244255684e-11,7737272.11466077
1512100011886,1.10581102120244e-11,20382636.2108319
1512100011871,1.10273754828225e-11,6361053.91522471
151210001209A,9.91132385091665e-12,6035142.57576757
1512100011335,9.93167462691993e-12,4702768.03991894
1512100010197,9.9535487102473e-12,5661860.31581161
1512100011532,9.99549922947468e-12,4845063.03548305
1512100011299,1.00422461969709e-11,7118414.90113515
1512100010784,1.0027692600663e-11,3790064.25919407
1512100010816,1.01292108001608e-11,6258595.10301331
1512100010799,1.00904396052554e-11,6771528.66132636
1512100010801,1.00540539150147e-11,3988977.72120779
1512100010712,1.00438751386458e-11,2022800.88949073
1512100011301,1.00925893865138e-11,6516426.46281105
1512100010746,1.00921877319122e-11,4673435.5371716
1512100010731,1.00999636289222e-11,5353762.58651935
1512100011000,1.01480226479114e-11,5017951.55902652
1512100010727,1.0183751536043e-11,8172095.55472458
1512100011316,1.0194719174889e-11,6632112.6726114
151210001077A,1.01539180355883e-11,4209060.79420397
1512100011320,1.01495060691367e-11,6333536.23825282
1512100010888,1.01306334796331e-11,4099734.36424351
1512100010892,1.01530174056416e-11,2482843.73283869
1512100011087,1.01784042143216e-11,3473566.55736055
1512100010252,1.03025604059216e-11,7221314.82532287
1512100010178,1.0190653268301e-11,4745281.33565429
1512100010996,1.01410223030286e-11,3541030.98320748
1512100010873,1.01006817630087e-11,3270522.29256578
1512100010905,1.0106037225591e-11,3661643.84145612
1512100012210,1.00536503674964e-11,3162558.91715247
1512100012206,1.00156401777801e-11,1969247.61636825
1512100011477,1.00667860221448e-11,3194859.19123537
1512100010676,1.12902632032866e-11,6285787.26236549
1512100010568,1.12585620364701e-11,6578736.3978494
1512100010680,1.13717682407238e-11,7308609.68841896
1512100011759,1.13653020587561e-11,14662120.1096077
1512100011833,1.05644049421825e-11,4765016.47711291
1512100011570,1.05184094589014e-11,6428342.96338141
1512100011462,1.04714382297507e-11,6775983.69278595
1512100010144,1.0156930620975e-11,6064561.81655213
1512100011744,1.08019577534717e-11,5764237.91801646
1512100010981,1.06505495633992e-11,8633816.31818902
1512100011848,1.06048836941815e-11,4481599.19366128
1512100011829,1.05611132772472e-11,3715329.34530615
1512100011566,1.04953226999565e-11,9172641.23205549
1512100011890,1.03115891002125e-11,3074424.42775218
1512100011903,1.03115001853111e-11,3581770.32141147
1512100012282,1.03327043786287e-11,4344757.43268037
1512100011551,1.02732027049049e-11,4556623.08161012
1512100012047,9.96805577812305e-12,3139380.51882565
1512100012259,9.87240301140186e-12,2980246.92074013
1512100012371,9.89151879097572e-12,3156055.91263276
1512100012386,9.93221935793512e-12,3997331.29360438
1512100012117,9.8542678533698e-12,3895166.16128002
