CVE_GEOAGE,AMPLIACION,ANDADOR,AVENIDA,BOULEVARD,CALLE,CALLEJON,CALZADA,CARRETERA,CERRADA,CIRCUITO,CONTINUACION,CORREDOR,DIAGONAL,EJE VIAL,OTRO,PASAJE,PEATONAL,PERIFERICO,PRIVADA,PROLONGACION,RETORNO,VIADUCTO,street_density
090110026097A,0,0,5.71722141961446,0,23.70036669715,0,0,193.401612903226,69.9130640251387,0,0,0,0,0,65.4596571678131,0,0,0,1.8958424244724,0,0,0,0.0180504035499256
0901100260965,0,0,17.1516642588434,0,29.0757075975346,0,0,128.934408602151,84.6316038199048,0,0,0,0,0,32.7298285839065,0,0,0,1.8958424244724,0,0,0,0.01508892395277
0901200010040,0,0,0,0,5.57080784221671,0,0,0,8.83112387685963,385.559485530547,0,0,0,0,117.827382902064,0,0,0,2.27501090936688,0,0,0,0.0156867823564107
0901200010248,0,0,0,0,15.393021669283,0,0,0,0,0,0,0,0,128.21749358426,0,0,0,0,0,0,0,0,0.022971423818548
0901200010642,0,0,0,0,99.6881403344043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0215826596944954
0901200010981,0,0,4.28791606471085,0,13.6826859282516,0,231.305941358025,0,66.2334290764472,0,0,0,0,0,0,0,0,11693.2535460993,15.1667393957792,0,0,0,0.011847689804133
0901200011034,0,0,0,0,18.3250257967655,0,520.438368055556,0,11.0389048460745,0,0,0,0,0,0,0,0,0,25.5938727303774,0,0,0,0.0207748267607912
0901200010515,0,0,6.43187409706627,0,30.0530423066954,0,0,0,5.51945242303727,0,0,0,0,0,0,0,0,0,5.68752727341719,0,0,0,0.0238192795391817
0901200010661,0,0,0,0,32.2520454023073,0,0,0,22.0778096921491,0,0,0,0,0,0,0,0,0,3.7916848489448,0,0,0,0.0215517616557314
0901200010888,0,0,17.1516642588434,0,27.5608387983353,42.3407485875706,0,0,4.41556193842981,0,0,0,0,0,0,0,0,0,11.3750545468344,0,0,0,0.0208989938923613
0901200010178,0,313.126420890937,0,0,8.06301135057682,70.5679143126177,0,0,14.718539794766,107.099857091819,0,0,0,0,0,0,0,0,13.2708969713068,0,0,0,0.0202669582792902
090120001102A,0,0,0,0,10.5552148589369,42.3407485875706,878.962577160494,0,8.83112387685963,0,0,0,0,0,0,0,0,0,4.55002181873375,0,0,0,0.013891831481422
0901200012259,0,0,0,0,15.6373553465732,0,0,0,14.718539794766,0,0,0,0,0,0,0,0,0,18.958424244724,0,0,0,0.0175319994573739
0901200010229,0,0,11.4344428392289,0,22.478698310699,0,848.121784979424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0185352990781673
0901200010727,0,685.194285714286,24.0123299623807,0,4.10480577847547,0,323.828317901235,0,0,0,0,0,0,76.930496150556,0,0,0,0,0,0,0,0,0.0345803211867481
0901200011937,0,0,0,0,19.0580268286361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0121560727871471
0901200010479,0,73.6768049155146,4.28791606471085,0,3.6650051593531,0,462.611882716049,0,7.35926989738302,0,0,0,0,64.10874679213,0,0,0,0,0,0,0,0,0.0103645998269676
0901200011636,0,0,0,0,23.7492334326081,0,0,0,158.960229783473,0,0,0,2262.43396226415,0,0,0,0,0,88.7254254653082,201.964148219442,0,0,0.0168177008994985
090120001077A,0,0,0,0,28.4404400365801,42.3407485875706,0,0,39.7400574458683,154.223794212219,0,0,0,0,0,0,0,0,2.27501090936688,0,0,0,0.0260876240210724
0901200010676,0,0,0,0,23.0895325039245,0,0,0,71.7528814994845,0,0,0,0,0,0,0,0,0,14.218818183543,36.0650264677575,0,0,0.0189201078537133
0901200011513,0,0,0,0,33.7180474660485,0,0,0,13.2466858152894,231.335691318328,0,0,0,0,19.6378971503439,0,0,0,2.27501090936688,0,0,0,0.024353578386856
0901200011462,0,36.8384024577573,37.161939227494,0,30.5417096612758,0,0,0,169.26320763981,21.4199714183637,0,0,0,0,0,0,0,0,13.2708969713068,0,0,0,0.0159948250544003
0901200010939,0,0,0,0,16.1260227011536,0,289.132426697531,0,5.51945242303727,0,0,0,0,0,0,0,0,0,5.68752727341719,0,0,0,0.011560467352879
0901200010464,0,0,3.43033285176868,0,11.4348160971817,0,370.089506172839,0,17.6622477537193,0,0,0,0,0,0,0,0,0,2.27501090936688,0,0,0,0.018163101063809
0901200010591,0,22.1030414746544,8.57583212942169,0,11.1416156844334,0,323.828317901235,0,0,0,0,0,0,0,0,0,0,2551.25531914894,0,0,0,0,0.0240713676957428
090120001020A,0,0,28.5861070980723,0,26.3880371473423,0,771.019804526749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0236844112155047
0901200010233,0,0,14.2930535490362,0,20.0353615377969,0,154.20396090535,0,7.35926989738302,0,0,0,0,42.7391645280867,0,0,0,0,15.1667393957792,0,0,0,0.0172797461152563
0901200011918,0,0,0,0,16.1260227011536,0,323.828317901235,0,4.41556193842981,0,0,0,0,76.930496150556,0,0,0,0,2.27501090936688,0,0,0,0.0150199072540291
0901200012174,0,0,4.28791606471085,0,2.19900309561186,0,115.652970679012,0,11.0389048460745,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0083068797202806
0901200011975,0,0,10.0051374843253,0,8.06301135057682,0,346.958912037037,0,14.718539794766,0,0,0,0,0,0,0,0,3189.06914893617,1.8958424244724,0,0,0,0.0134601054436911
090120001198A,0,0,0,0,1.09950154780593,0,173.479456018519,0,5.51945242303727,0,0,0,0,0,0,0,0,1594.53457446809,0,0,0,0,0.0109823070696539
0901200012070,0,0,0,371.741691468254,6.84134296412579,0,0,0,14.718539794766,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00200238590728493
0901200010021,0,0,0,148.696676587302,15.1486879919928,0,0,0,0,428.399428367274,0,0,0,0,0,0,0,0,0,0,0,0,0.017240921937859
0901200011640,0,0,7.35071325379002,0,29.1106124085761,0,0,151.958410138249,148.236722218715,0,0,0,0,0,0,0,0,0,74.750358450626,103.042932765021,382.93272301469,0,0.0153103466542453
0901200010498,0,0,12.8637481941325,0,24.5555345676658,0,0,0,22.0778096921491,0,0,0,0,0,0,0,0,6378.13829787234,0,0,0,0,0.0182482691339471
0901200011602,0,0,24.5023775126334,0,23.2466041536111,60.4867836965295,0,0,44.1556193842981,0,0,0,0,0,14.0270693931028,0,0,0,43.8752103949326,61.8257596590128,0,0,0.010727405062132
0901200011994,0,0,0,0,1.09950154780593,0,115.652970679012,0,5.51945242303727,0,0,0,0,0,0,0,0,4783.60372340426,0,0,0,0,0.0125814921735541
0901200010267,0,0,7.14652677451808,0,8.30734502786703,0,346.958912037037,0,7.35926989738302,0,0,0,0,21.3695822640433,0,0,0,0,3.7916848489448,0,0,0,0.0201551934843433
0901200010214,0,0,17.1516642588434,0,18.5693594740557,0,693.917824074074,0,11.0389048460745,0,0,0,0,0,0,0,0,0,3.7916848489448,0,148.91828117238,0,0.0145424429377875
0901200010445,0,0,2.85861070980723,0,11.7280165099299,70.5679143126177,848.121784979424,0,7.35926989738302,0,0,0,0,0,0,0,0,0,18.958424244724,0,0,0,0.0152986572733769
0901200010163,0,0,0,1226.74758184524,25.6550361154717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0222425613013146
090120001173A,0,0,0,0,5.27760742946846,0,0,0,39.7400574458683,205.631725616292,0,0,0,0,58.9136914510318,0,0,0,4.55002181873375,0,0,0,0.0195609837865502
0901200012102,0,0,0,0,15.0265211533477,0,115.652970679012,0,0,0,0,0,0,0,0,0,0,0,22.7501090936688,0,893.509687034277,0,0.0121427325107365
0901200012189,0,154.721290322581,8.57583212942169,0,31.0792437513143,0,0,0,13.2466858152894,0,0,0,0,0,0,0,0,0,11.3750545468344,0,0,0,0.0206337515358686
0901200010534,0,0,1.71516642588434,0,14.3668202246642,0,231.305941358025,0,8.83112387685963,0,0,0,0,0,0,0,0,0,2.27501090936688,0,0,0,0.0202275215056469
0901200010958,0,27.628801843318,0,0,17.9585252808302,0,404.785397376543,0,5.51945242303727,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0127781340098417
0901200010996,0,18.4192012288786,8.57583212942169,0,4.88667354580413,0,77.1019804526749,0,91.9908737172878,0,0,0,0,0,0,0,0,2126.04609929078,0,0,0,0,0.019672620420669
0901200011299,0,0,6.86066570353735,0,38.995654895517,42.3407485875706,0,0,22.0778096921491,0,0,0,0,0,0,0,0,0,4.55002181873375,0,0,0,0.0236432238086266
0901200010394,0,0,10.290998555306,0,16.1260227011536,42.3407485875706,0,0,0,25.7039657020364,0,0,0,0,0,0,0,0,4.55002181873375,0,0,0,0.0185447428694989
0901200010816,0,0,0,0,120.212169226782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0275113126419878
0901200011388,0,0,0,0,46.1790650078491,0,0,0,0,771.118971061093,0,0,0,0,0,0,0,0,0,0,0,0,0.0107569006026826
0901200010341,0,0,0,0,62.3050877090027,0,0,0,44.1556193842981,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0205713933482562
0901200012085,0,0,8.57583212942169,0,5.86400825496496,0,0,0,17.6622477537193,51.4079314040729,0,0,0,0,0,0,0,0,22.7501090936688,0,0,0,0.0122982811314286
0901200011509,0,0,29.1578292400338,0,30.1996425130695,0,0,0,4.41556193842981,0,0,0,0,0,19.6378971503439,0,0,0,4.55002181873375,0,0,0,0.0256609069232645
0901200011212,0,0,28.5861070980723,0,19.0580268286361,0,0,80.5840053763441,62.5537941277557,0,0,0,0,0,0,0,0,0,47.3960606118099,24.043350978505,0,0,0.0159963540028199
0901200011176,0,0,0,0,20.8905294083127,0,0,217.576814516129,38.6361669612609,0,0,0,0,0,0,0,0,0,8.53129091012579,0,0,0,0.0169194785545191
0901200010869,0,0,8.57583212942169,0,49.8440701672022,52.9259357344633,0,0,11.0389048460745,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0232400417680451
0901200010712,0,773.606451612903,45.0231186794639,0,4.76450670715903,0,0,0,0,0,0,0,0,160.271866980325,0,0,0,0,0,0,0,0,0.0317383945805081
0901200010977,0,0,0,0,2.56550361154717,0,693.917824074074,0,11.0389048460745,0,0,0,0,0,0,0,0,11161.7420212766,0,0,0,0,0.00691173177952059
0901200010587,0,1491.95529953917,8.57583212942169,0,9.16251289838275,0,751.74430941358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0371213087825217
0901200012136,0,0,4.28791606471085,0,39.5820557210135,0,0,0,49.6750718073354,0,0,0,0,0,0,0,0,0,19.9063454569602,0,0,0,0.0248479939402965
0901200012352,0,0,0,0,17.1033574103145,0,0,0,95.6705086659793,0,0,0,0,0,0,0,0,0,11.3750545468344,0,0,0,0.00772538187895961
090120001091A,0,0,0,0,24.4333677290207,0,0,0,73.5926989738302,0,0,0,0,0,0,0,0,0,34.1251636405032,0,0,0,0.0179145138463588
0901200010801,0,0,25.7274963882651,0,41.0480577847547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019820029654837
090120001159A,0,13.814400921659,0,0,18.1417755387978,0,0,84.6132056451613,57.9542504418913,32.1299571275456,0,0,0,0,36.8210571568949,0,0,0,35.5470454588575,126.227592637151,0,0,0.0119540756041276
0901200010303,0,0,3.43033285176868,0,24.9220350836011,0,0,0,30.9089335690087,0,0,0,0,0,98.1894857517196,0,0,0,6.82503272810063,0,0,0,0.0235253738851211
0901200010746,0,663.091244239631,20.5819971106121,0,8.50281196969919,0,0,0,0,0,0,0,0,256.43498716852,0,0,0,3826.8829787234,0,0,0,0,0.0330915562676974
0901200010708,0,55.2576036866359,21.4395803235542,0,17.8363584421851,0,192.754951131687,0,25.7574446408406,0,0,0,0,0,0,0,0,0,5.68752727341719,0,0,0,0.0193827537571864
0901200011922,0,0,0,0,12.7053512190907,0,0,0,0,0,0,0,0,128.21749358426,0,0,0,0,3.7916848489448,0,0,0,0.0155105135065509
0901200010799,0,0,0,0,41.0480577847547,0,0,0,11.0389048460745,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0203924815920029
0901200011015,0,22.1030414746544,0,0,6.45040908046146,0,462.611882716049,0,13.2466858152894,0,0,0,0,0,0,0,0,0,2.27501090936688,0,0,0,0.0138786877023152
0901200011000,0,0,0,0,29.8087086294052,0,0,0,14.718539794766,0,0,0,0,0,0,0,0,10630.2304964539,0,0,0,0,0.0139785887983837
0901200011570,0,0,0,0,29.613241687573,127.022245762712,0,0,8.83112387685963,128.519828510182,0,0,0,0,0,0,0,0,4.55002181873375,0,0,0,0.0129984695884664
0901200010943,0,0,0,0,15.5396218756571,42.3407485875706,46.2611882716049,0,26.4933716305789,0,0,0,0,0,0,0,0,0,11.3750545468344,0,0,0,0.0125510212486285
0901200011316,0,44.2060829493088,1.71516642588434,0,37.5296528317757,0,0,0,123.635734276035,0,0,0,0,0,0,0,0,0,34.1251636405032,0,0,0,0.0222893266854487
0901200010854,0,0,0,0,51.3100722309434,0,0,0,11.0389048460745,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0224987707462192
0901200010638,0,0,0,0,101.154142398146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02281486219301
0901200010144,0,0,6.86066570353735,0,8.79601238244744,127.022245762712,0,0,39.7400574458683,0,0,0,0,0,0,0,0,0,11.3750545468344,0,0,0,0.0149959661309954
0901200011621,0,0,1.42930535490362,0,27.1210381792129,0,0,273.98561827957,165.583572691118,0,0,0,0,0,0,0,0,0,104.271333345982,0,595.673124689518,0,0.01101265788813
0901200012009,0,0,0,0,26.5974660135911,90.7301755447942,0,221.030414746544,110.389048460745,0,0,0,1616.02425876011,0,0,0,0,0,79.6253818278407,164.868692424034,0,0,0.0152815139547859
0901200010572,0,685.194285714286,32.5881620918024,0,3.81160536572722,0,323.828317901235,0,0,0,0,0,0,51.286997433704,0,0,0,0,0,0,0,0,0.0292556816383124
0901200010017,0,0,2.85861070980723,0,3.6650051593531,0,0,0,0,192.779742765273,0,0,0,0,32.7298285839065,0,0,0,3.7916848489448,0,595.673124689518,0,0.0124431856189921
0901200011369,0,0,25.7274963882651,0,52.7760742946846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0185188028020358
0901200010337,0,0,0,0,98.2221382706631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0219889949029611
0901200012066,0,0,15.436497832959,44.6090029761905,12.3144173354264,0,0,0,22.0778096921491,0,0,0,0,0,0,0,0,0,4.55002181873375,0,0,0,0.0103234735459388
0901200010322,0,0,0,0,101.154142398146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0221009525874349
0901200010318,0,0,0,0,102.620144461887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0214337701691591
090120001052A,0,0,21.4395803235542,0,47.6450670715903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021396455486937
0901200010604,0,0,11.4344428392289,0,49.8440701672022,0,0,0,51.5148892816811,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0254888701667741
0901200010500,0,36.8384024577573,5.71722141961446,0,28.0983728883738,0,0,0,66.2334290764472,0,0,0,0,0,49.0947428758598,0,0,0,15.1667393957792,0,0,0,0.0249730795539086
0901200012051,0,0,0,0,68.1690959639677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216.390158806545,0,0,0.0266124090447573
0901200012047,0,18.4192012288786,1.42930535490362,0,28.5870402429542,35.2839571563089,0,0,29.4370795895321,0,0,0,0,0,0,0,0,0,9.47921212236199,0,0,0,0.026783780923121
0901200011443,0,0,20.0102749686506,0,49.8440701672022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.1734039140199,0,0,0.0234474308914065
0901200010820,0,0,0,0,127.542179545488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0213103345239517
090120001084A,0,0,0,0,117.280165099299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0226709770061404
0901200010657,0,0,0,0,68.1690959639677,0,0,0,0,0,0,0,0,0,0,0,0,0,5.68752727341719,0,0,0,0.0226476369842871
0901200011481,0,0,0,0,42.8072602612442,0,0,0,22.0778096921491,128.519828510182,0,0,0,0,0,0,0,0,4.55002181873375,28.852021174206,0,0,0.02493037458403
0901200011439,0,0,15.007706226488,0,38.8490546891429,0,0,0,22.0778096921491,0,0,0,0,0,0,0,0,0,14.218818183543,0,0,0,0.0247221139795376
0901200011960,0,0,1.71516642588434,0,34.0112478787968,0,46.2611882716049,0,22.0778096921491,0,0,0,0,0,0,0,0,0,9.10004363746751,0,0,0,0.0028511576500117
0901200010093,0,0,0,0,2.19900309561186,0,346.958912037037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00324475047854293
0901200010375,0,0,23.5835383559097,0,19.0580268286361,0,983.050250771605,0,0,0,0,0,0,0,0,0,0,0,5.68752727341719,0,0,0,0.0191805347060542
0901200010360,0,0,0,0,16.4192231139019,0,508.873070987654,0,30.9089335690087,0,0,0,0,0,0,0,0,0,59.1502836435388,86.5560635226179,0,0,0.0169759485841682
0901200010924,0,18.4192012288786,5.71722141961446,0,11.2393491553495,0,154.20396090535,0,22.0778096921491,0,0,0,0,0,0,0,0,0,11.3750545468344,0,0,0,0.0120041229259931
0901200010074,0,0,3.43033285176868,401.481026785714,18.7648264158879,0,0,0,13.2466858152894,0,0,0,0,0,0,0,0,0,31.8501527311363,0,0,0,0.0144924312458939
0901200010680,0,0,0,0,9.16251289838275,0,289.132426697531,0,49.6750718073354,0,0,0,0,0,0,0,0,0,19.9063454569602,0,0,0,0.0140956652292268
0901200010106,0,0,0,390.328776041667,8.42951186651213,0,173.479456018519,0,0,0,0,0,0,0,0,0,0,0,2.8437636367086,0,0,0,0.0086276764030301
090120001013A,0,257.868817204301,0,297.393353174603,21.0126962469578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0234233074938622
0901200010159,0,524.947235023041,0,278.80626860119,13.9270196055418,0,0,0,0,0,0,0,0,0,0,0,0,0,5.68752727341719,0,0,0,0.0242442420677533
0901200010407,0,0,32.1593704853314,0,20.8905294083127,0,0,0,5.51945242303727,0,0,0,0,0,0,0,0,0,2.8437636367086,0,0,0,0.0195594864822572
0901200010182,0,0,0,401.481026785714,27.8540392110836,0,0,0,52.9867432611577,0,0,0,0,0,0,0,0,1275.62765957447,43.2252072779707,0,0,0,0.0189220935120606
0901200012193,20439.0340909091,128.934408602151,4.28791606471085,0,18.0806921194753,0,0,0,62.5537941277557,0,0,0,0,0,0,0,0,0,7.58336969788959,0,0,0,0.0235059061505179
0901200010430,0,0,0,0,12.4610175418005,141.135828625235,925.223765432099,0,7.35926989738302,0,0,0,0,0,0,0,0,4252.09219858156,13.2708969713068,0,0,0,0.0174395117122824
090120001045A,0,0,5.71722141961446,0,17.8363584421851,0,809.570794753086,0,3.67963494869151,0,0,0,0,0,0,0,0,0,22.7501090936688,0,1191.34624937904,0,0.0197508000527983
0901200010549,0,0,12.0061649811904,0,33.7180474660485,0,46.2611882716049,0,13.2466858152894,0,0,0,0,0,0,0,0,0,13.6500654562013,0,0,0,0.0199971929789352
0901200010962,0,0,6.86066570353735,0,11.1416156844334,0,462.611882716049,0,13.2466858152894,0,0,0,0,0,0,0,0,0,6.82503272810063,0,0,0,0.0133808539714379
0901200010426,0,0,10.290998555306,0,15.2464214629089,0,416.350694444444,0,0,0,0,0,0,0,0,0,0,5102.51063829787,13.6500654562013,0,0,0,0.0113588407325452
0901200011104,0,18.4192012288786,0,0,14.171353282832,0,192.754951131687,0,33.1167145382236,0,0,0,0,0,0,0,0,0,1.8958424244724,24.043350978505,0,0,0.0218665217040198
0901200011072,0,73.6768049155146,17.1516642588434,0,34.6953821752094,0,154.20396090535,0,33.1167145382236,0,0,0,0,0,0,0,0,0,32.2293212160308,0,0,0,0.0128199240234267
0901200012278,0,110.515207373272,0,0,27.5608387983353,0,0,0,52.9867432611577,0,0,0,0,0,0,0,0,0,15.9250763655681,86.5560635226179,0,0,0.036334831701078
0901200011547,0,27.628801843318,0,0,17.5920247648949,0,0,0,176.622477537193,0,0,0,0,0,0,0,0,0,5.68752727341719,0,0,0,0.0026441385986228
0901200011424,0,88.4121658986175,10.290998555306,0,22.8696321943633,0,0,0,52.9867432611577,0,0,0,0,0,0,0,0,0,27.3001309124025,0,0,0,0.0238382380435316
0901200011142,0,0,12.0061649811904,0,17.5920247648949,0,0,0,13.2466858152894,0,0,0,0,0,0,0,0,0,18.200087274935,115.408084696824,0,0,0.0196908895106393
0901200010197,0,0,34.3033285176868,0,18.5693594740557,0,771.019804526749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0134171153205584
0901200012282,0,36.8384024577573,0,0,25.1663687608913,0,0,0,62.5537941277557,299.879599857092,0,0,0,0,0,0,596.562189054726,0,28.437636367086,0,0,0,0.0169334933434464
0901200011123,0,0,2.45023775126334,0,12.7751608411737,0,231.305941358025,55.2576036866359,56.7715106369547,0,0,0,0,0,0,0,0,0,17.875085716454,41.2171731060085,0,0,0.0176093331947294
0901200010905,6813.01136363636,18.4192012288786,0,0,18.8136931513459,0,0,0,40.4759844356066,0,0,0,0,0,0,0,0,0,13.2708969713068,24.043350978505,0,0,0.0232097895027523
090120001216A,0,0,12.8637481941325,0,9.52901341431806,0,173.479456018519,0,16.5583572691118,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0124365519572593
0901200010765,0,839.915576036866,15.436497832959,0,6.45040908046146,0,0,0,0,0,0,0,0,76.930496150556,0,0,0,3826.8829787234,0,0,0,0,0.0360982871559844
0901200010411,0,0,12.8637481941325,0,16.492523217089,0,462.611882716049,0,0,0,0,0,0,0,0,0,0,3189.06914893617,0,0,0,0,0.0183870085370167
0901200011053,0,0,0,0,12.2166838645103,0,0,0,7.35926989738302,0,0,0,0,0,0,0,0,0,60.6669575831167,0,0,0,0.0186172286954056
0901200011068,0,0,0,0,10.2620144461887,0,192.754951131687,0,22.0778096921491,0,0,0,0,0,0,0,0,6378.13829787234,13.2708969713068,0,148.91828117238,0,0.0173029511786181
0901200012121,0,36.8384024577573,5.71722141961446,0,25.0849242017946,117.61319052103,154.20396090535,0,137.373038084483,0,0,0,0,0,0,0,0,0,59.4030626334685,64.1156026093466,1886.29822818347,0,0.0122933125847851
0901200012140,0,0,3.43033285176868,0,36.3568511807828,0,0,0,88.3112387685963,0,0,0,0,0,0,0,0,0,52.3252509154382,28.852021174206,0,0,0.0224326052218411
0901200012155,0,0,1.71516642588434,0,35.7704503552863,0,0,348.122903225806,92.7268007070261,0,0,0,0,0,0,0,0,0,6.82503272810063,0,0,0,0.0055054996857843
0901200012263,0,0,2.85861070980723,0,20.0353615377969,35.2839571563089,0,112.817607526882,55.1945242303727,0,0,0,0,0,0,0,0,0,30.3334787915584,0,0,0,0.0193561442327504
0901200011157,0,0,0,0,21.4036301306221,0,323.828317901235,212.741774193548,39.7400574458683,0,0,0,0,0,0,0,0,0,34.1251636405032,0,0,0,0.0154357782409126
0901200011161,0,0,22.8688856784578,74.3483382936508,29.564374952115,0,0,0,44.1556193842981,0,0,0,0,0,0,0,0,0,18.958424244724,192.34680782804,0,0,0.0234341103631954
0901200011566,0,0,24.0123299623807,0,4.69120660397197,0,0,0,30.9089335690087,0,0,0,0,0,0,0,0,0,6.82503272810063,201.964148219442,0,0,0.00192678577067665
0901200012456,0,0,0,0,26.3880371473423,0,0,48.3504032258065,115.908500883783,0,0,0,0,0,0,0,0,0,25.5938727303774,0,0,0,0.0126592216573389
0901200012441,0,0,10.0051374843253,0,53.2647416492651,0,0,241.752016129032,279.652256100555,0,0,0,0,0,0,0,0,0,68.2503272810063,96.1734039140199,0,0,0.0115387954931081
0901200011195,0,0,0,0,23.70036669715,0,0,225.635215053763,69.9130640251387,0,0,0,1885.36163522013,0,0,0,0,0,49.2919030362823,264.476860763555,0,0,0.0176445865109076
0901200011744,0,0,0,63.7271471088435,17.5920247648949,272.190526634383,0,110.515207373272,53.6175378237906,0,0,0,1616.02425876011,0,0,0,0,0,30.8751480556933,0,0,0,0.0050676621836883
0901200012244,0,0,0,0,9.08921279519569,0,231.305941358025,96.7008064516129,30.9089335690087,0,0,0,0,0,0,0,0,0,4.55002181873375,0,0,0,0.0178699449749789
0901200011941,0,0,0,0,8.79601238244744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00902427085573985
0901200010553,0,0,15.007706226488,0,24.1890340517305,0,0,0,22.0778096921491,0,0,0,0,0,0,0,0,0,39.8126909139203,0,0,0,0.0171011781919348
0901200010568,0,0,8.57583212942169,0,31.5190443704367,0,0,0,11.0389048460745,0,0,0,0,0,0,0,0,0,51.1877454607547,0,0,0,0.0171984441437686
0901200011903,0,0,10.290998555306,0,3.81160536572722,84.6814971751413,0,0,4.41556193842981,0,0,0,0,0,0,0,0,0,11.3750545468344,0,0,0,0.00542524560736952
0901200011890,0,0,11.4344428392289,0,4.88667354580413,0,308.4079218107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00749135363573667
0901200010619,0,0,38.5912445823976,0,52.043073262814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0223988503806669
0901200011956,0,44.2060829493088,0,446.090029761905,30.4928429258178,0,0,0,4.41556193842981,0,0,0,0,0,0,0,0,0,2.27501090936688,0,0,0,0.0155874263621749
0901200011496,0,0,1.71516642588434,0,41.6344586102512,0,0,0,52.9867432611577,0,0,0,0,0,19.6378971503439,0,0,0,22.7501090936688,0,0,0,0.0234993639521197
0901200011091,0,36.8384024577573,0,0,1.95466941832165,0,77.1019804526749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00996678156227342
0901200010892,13626.0227272727,55.2576036866359,12.8637481941325,0,14.9043543147026,0,0,0,51.5148892816811,0,0,0,0,0,0,0,0,0,11.3750545468344,0,0,0,0.0175746298863426
0901200010784,0,0,17.1516642588434,0,28.342706565664,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7916848489448,0,0,0,0.0200209827080344
0901200010835,0,0,0,0,28.8313739202444,0,0,0,14.718539794766,0,0,0,0,0,0,0,0,0,0,48.08670195701,0,0,0.0210482932463162
0901200011585,0,0,0,0,20.5240288923774,0,0,0,132.466858152894,0,0,0,0,0,0,0,0,0,45.5002181873375,36.0650264677575,0,0,0.00891165021786248
